"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Preacher Curl (Dumbbell)",,"",0,"normal",17.5,15,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Preacher Curl (Dumbbell)",,"",1,"failure",30,6,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Triceps Pushdown",,"",0,"normal",25,10,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Triceps Pushdown",,"",1,"normal",27.5,8,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Triceps Pushdown",,"",2,"failure",37.5,4,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Zercher Squat",,"",0,"normal",20,10,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Zercher Squat",,"",1,"normal",30,10,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Zercher Squat",,"",2,"failure",40,8,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Standing Leg Curls",,"",0,"normal",10,10,,,
"Full Body 1","27 Jan 2025, 12:40","27 Jan 2025, 13:39","","Standing Leg Curls",,"",1,"failure",20,5,,,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Bicep Curl (Dumbbell)",,"",0,"warmup",,10,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Bicep Curl (Dumbbell)",,"",1,"warmup",,10,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Dip",,"",0,"warmup",,10,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Dip",,"",1,"warmup",,10,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Reverse Curl (Barbell)",1,"",0,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Reverse Curl (Barbell)",1,"",1,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Reverse Curl (Barbell)",1,"",2,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Skullcrusher (Barbell)",1,"",0,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Skullcrusher (Barbell)",1,"",1,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Skullcrusher (Barbell)",1,"",2,"normal",30,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Bicep Curl (Cable)",0,"",0,"normal",26,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Bicep Curl (Cable)",0,"",1,"normal",26,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Bicep Curl (Cable)",0,"",2,"normal",26,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Pushdown",0,"",0,"normal",36,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Pushdown",0,"",1,"normal",36,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Pushdown",0,"",2,"normal",36,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Seated Incline Curl (Dumbbell)",2,"",0,"normal",14,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Seated Incline Curl (Dumbbell)",2,"",1,"normal",14,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Seated Incline Curl (Dumbbell)",2,"",2,"normal",14,6,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Extension (Dumbbell)",2,"",0,"normal",16,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Extension (Dumbbell)",2,"",1,"normal",16,8,,0,
"[DOM] BT","24 Jan 2025, 12:43","24 Jan 2025, 13:20","","Triceps Extension (Dumbbell)",2,"",2,"normal",16,8,,0,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Band Pullaparts",,"",0,"warmup",,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Band Pullaparts",,"",1,"warmup",,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Dumbbell)",,"",0,"normal",14,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Dumbbell)",,"",1,"normal",14,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Dumbbell)",,"",2,"normal",14,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Cable)",,"",0,"normal",9,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Cable)",,"",1,"normal",9,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Lateral Raise (Cable)",,"",2,"normal",9,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Shoulder Press (Dumbbell)",,"",0,"normal",22,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Shoulder Press (Dumbbell)",,"",1,"normal",22,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Shoulder Press (Dumbbell)",,"",2,"normal",22,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Front Raise (Cable)",,"",0,"normal",11.3,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Front Raise (Cable)",,"",1,"normal",10,10,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Front Raise (Cable)",,"",2,"normal",10,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",45,8,,,
"Ombros","23 Jan 2025, 12:20","23 Jan 2025, 13:46","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Squat (Barbell)",,"",0,"warmup",10,10,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Squat (Barbell)",,"",1,"warmup",20,10,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Squat (Barbell)",,"",2,"normal",30,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Squat (Barbell)",,"",3,"normal",30,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Squat (Barbell)",,"",4,"normal",30,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Reverse Lunge (Barbell)",,"",0,"normal",20,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Reverse Lunge (Barbell)",,"",1,"normal",20,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Reverse Lunge (Barbell)",,"",2,"normal",20,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Press (Machine)",,"",0,"normal",201,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Press (Machine)",,"",1,"normal",200,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Press (Machine)",,"",2,"normal",200,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Extension (Machine)",,"",0,"normal",76.5,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Extension (Machine)",,"",1,"normal",67.5,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Leg Extension (Machine)",,"",2,"normal",67.5,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Deadlift (Dumbbell)",,"",0,"normal",16,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Deadlift (Dumbbell)",,"",1,"normal",18,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Deadlift (Dumbbell)",,"",2,"normal",18,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Seated Leg Curl (Machine)",,"",0,"normal",49,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Seated Leg Curl (Machine)",,"",1,"normal",45,8,,,
"[SEG] Leg Day","22 Jan 2025, 13:14","22 Jan 2025, 14:15","","Seated Leg Curl (Machine)",,"",2,"normal",45,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Rope Straight Arm Pulldown",,"",0,"warmup",15,15,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Rope Straight Arm Pulldown",,"",1,"warmup",15,15,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Rope Straight Arm Pulldown",,"Rest and pause",0,"normal",31,6,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Rope Straight Arm Pulldown",,"Rest and pause",1,"normal",27.5,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Rope Straight Arm Pulldown",,"Rest and pause",2,"normal",27.5,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Bent Over Row (Barbell)",,"",0,"warmup",10,15,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Bent Over Row (Barbell)",,"",1,"normal",45,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Bent Over Row (Barbell)",,"",2,"normal",45,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Bent Over Row (Barbell)",,"",3,"normal",45,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",22,10,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",22,10,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",22,10,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Lat Pulldown (Cable)",,"",0,"normal",60,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Lat Pulldown (Cable)",,"",1,"normal",60,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Lat Pulldown (Cable)",,"",2,"normal",60,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",55,8,,,
"[SEX] Costas","21 Jan 2025, 12:27","21 Jan 2025, 13:12","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",55,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Chest Fly (Machine)",,"",0,"warmup",40,10,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Chest Fly (Machine)",,"",1,"warmup",40,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Bench Press (Dumbbell)",,"",0,"warmup",18,12,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Bench Press (Dumbbell)",,"",1,"normal",32,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Bench Press (Dumbbell)",,"",2,"normal",32,6,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Bench Press (Dumbbell)",,"",3,"normal",32,6,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Incline Bench Press (Barbell)",,"",0,"normal",40,6,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Incline Bench Press (Barbell)",,"",1,"normal",40,6,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Incline Bench Press (Barbell)",,"",2,"normal",40,6,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Cable Fly Crossovers",,"",0,"normal",18.5,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Cable Fly Crossovers",,"",1,"normal",18.5,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Cable Fly Crossovers",,"",2,"normal",18.5,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Low Cable Fly Crossovers",,"",0,"normal",8.5,10,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Low Cable Fly Crossovers",,"",1,"normal",8.5,10,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Low Cable Fly Crossovers",,"",2,"normal",8.5,10,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Decline Bench Press (Machine)",,"",0,"normal",49,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Decline Bench Press (Machine)",,"",1,"normal",49,8,,,
"[QUA] Peito","20 Jan 2025, 12:09","20 Jan 2025, 13:03","","Decline Bench Press (Machine)",,"",2,"normal",49,8,,,
"4x4x4","18 Jan 2025, 12:00","18 Jan 2025, 12:17","","Running",,"",0,"normal",,,12,240,
"4x4x4","18 Jan 2025, 12:00","18 Jan 2025, 12:17","","Running",,"",1,"normal",,,10,240,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Bicep Curl (Dumbbell)",,"",0,"warmup",,10,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Bicep Curl (Dumbbell)",,"",1,"warmup",,10,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Dip",,"",0,"warmup",,10,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Dip",,"",1,"warmup",,10,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Reverse Curl (Barbell)",1,"",0,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Reverse Curl (Barbell)",1,"",1,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Reverse Curl (Barbell)",1,"",2,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Skullcrusher (Barbell)",1,"",0,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Skullcrusher (Barbell)",1,"",1,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Skullcrusher (Barbell)",1,"",2,"normal",30,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Bicep Curl (Cable)",0,"",0,"normal",26,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Bicep Curl (Cable)",0,"",1,"normal",23,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Bicep Curl (Cable)",0,"",2,"normal",23,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Pushdown",0,"",0,"normal",36,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Pushdown",0,"",1,"normal",33,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Pushdown",0,"",2,"normal",33,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Seated Incline Curl (Dumbbell)",2,"",0,"normal",14,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Seated Incline Curl (Dumbbell)",2,"",1,"normal",14,6,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Seated Incline Curl (Dumbbell)",2,"",2,"normal",14,6,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Extension (Dumbbell)",2,"",0,"normal",16,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Extension (Dumbbell)",2,"",1,"normal",16,8,,,
"[DOM] BT","17 Jan 2025, 12:35","17 Jan 2025, 13:13","","Triceps Extension (Dumbbell)",2,"",2,"normal",16,8,,,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Band Pullaparts",,"",0,"warmup",,10,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Band Pullaparts",,"",1,"warmup",,10,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Dumbbell)",,"",0,"normal",14,10,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Dumbbell)",,"",1,"normal",14,10,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Dumbbell)",,"",2,"normal",14,10,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Cable)",,"",0,"normal",9,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Cable)",,"",1,"normal",9,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Lateral Raise (Cable)",,"",2,"normal",9,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Shoulder Press (Dumbbell)",,"",0,"normal",22,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Shoulder Press (Dumbbell)",,"",1,"normal",22,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Shoulder Press (Dumbbell)",,"",2,"normal",22,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Front Raise (Cable)",,"",0,"normal",13,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Front Raise (Cable)",,"",1,"normal",10,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Front Raise (Cable)",,"",2,"normal",10,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",45,8,,0,
"Ombros","16 Jan 2025, 12:43","16 Jan 2025, 13:28","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Rope Straight Arm Pulldown",,"",0,"warmup",15,15,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Rope Straight Arm Pulldown",,"",1,"warmup",15,15,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Rope Straight Arm Pulldown",,"",0,"normal",31,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Rope Straight Arm Pulldown",,"",1,"normal",31,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Rope Straight Arm Pulldown",,"",2,"normal",31,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Bent Over Row (Barbell)",,"",0,"warmup",10,15,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Bent Over Row (Barbell)",,"",1,"normal",45,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Bent Over Row (Barbell)",,"",2,"normal",45,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Bent Over Row (Barbell)",,"",3,"normal",45,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Lat Pulldown (Cable)",,"",0,"normal",60,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Lat Pulldown (Cable)",,"",1,"normal",60,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Lat Pulldown (Cable)",,"",2,"normal",60,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",55,8,,0,
"[SEX] Costas","15 Jan 2025, 12:41","15 Jan 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",55,8,,0,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Chest Fly (Machine)",,"",0,"warmup",40,10,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Chest Fly (Machine)",,"",1,"warmup",40,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Bench Press (Dumbbell)",,"Rest and pause",0,"warmup",18,12,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Bench Press (Dumbbell)",,"Rest and pause",1,"normal",30,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Bench Press (Dumbbell)",,"Rest and pause",2,"normal",30,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Bench Press (Dumbbell)",,"Rest and pause",3,"normal",30,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Bench Press (Barbell)",,"",0,"normal",40,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Bench Press (Barbell)",,"",1,"normal",40,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Bench Press (Barbell)",,"",2,"normal",40,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Low Cable Fly Crossovers",,"",0,"normal",8.5,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Low Cable Fly Crossovers",,"",1,"normal",8.5,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Low Cable Fly Crossovers",,"",2,"normal",8.5,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Cable Fly Crossovers",,"",0,"normal",18.5,6,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Cable Fly Crossovers",,"",1,"normal",16,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Cable Fly Crossovers",,"",2,"normal",16,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Chest Fly (Dumbbell)",,"",0,"normal",22,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Chest Fly (Dumbbell)",,"",1,"normal",22,8,,,
"[QUA] Peito","14 Jan 2025, 12:32","14 Jan 2025, 13:19","","Incline Chest Fly (Dumbbell)",,"",2,"normal",22,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Extension (Machine)",,"",0,"warmup",22,10,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Extension (Machine)",,"",1,"warmup",22,10,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Extension (Machine)",,"",2,"normal",76.5,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Extension (Machine)",,"",3,"normal",76.5,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Extension (Machine)",,"",4,"normal",76.5,7,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Reverse Lunge (Barbell)",,"",0,"normal",20,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Reverse Lunge (Barbell)",,"",1,"normal",20,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Reverse Lunge (Barbell)",,"",2,"normal",20,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Jump Squat",,"",0,"normal",,15,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Jump Squat",,"",1,"normal",,15,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Jump Squat",,"",2,"normal",,15,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Press (Machine)",,"",0,"normal",160,10,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Press (Machine)",,"",1,"normal",200,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Leg Press (Machine)",,"",2,"normal",201.5,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Deadlift (Dumbbell)",,"",0,"normal",16,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Deadlift (Dumbbell)",,"",1,"normal",16,10,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Deadlift (Dumbbell)",,"",2,"normal",16,12,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Seated Leg Curl (Machine)",,"",0,"normal",49,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Seated Leg Curl (Machine)",,"",1,"normal",45,8,,,
"[SEG] Leg Day","13 Jan 2025, 12:30","13 Jan 2025, 13:30","","Seated Leg Curl (Machine)",,"",2,"normal",45,8,,,
"4x4x4","9 Jan 2025, 12:55","9 Jan 2025, 13:10","","Running",,"",0,"normal",,,12,240,
"4x4x4","9 Jan 2025, 12:55","9 Jan 2025, 13:10","","Running",,"",1,"normal",,,10,240,
"4x4x4","9 Jan 2025, 12:55","9 Jan 2025, 13:10","","Running",,"",2,"normal",,,10,240,
